# book	sec	title	page	kind	path
wangdao-os	3.2.10	3.2.10  本节小结	237	kp	第3章 内存管理 > 3.2  虚拟内存管理 > 3.2.10  本节小结
wangdao-os	3.2.11	3.2.11  本节习题精选	238	ex	第3章 内存管理 > 3.2  虚拟内存管理 > 3.2.11  本节习题精选
wangdao-os		一、单项选择题	238	ex	第3章 内存管理 > 3.2  虚拟内存管理 > 3.2.11  本节习题精选 > 一、单项选择题
wangdao-os		二、综合应用题	244	ex	第3章 内存管理 > 3.2  虚拟内存管理 > 3.2.11  本节习题精选 > 二、综合应用题
wangdao-os	3.2.12	3.2.12  答案与解析	249	ex	第3章 内存管理 > 3.2  虚拟内存管理 > 3.2.12  答案与解析
wangdao-os		一、单项选择题	249	ex	第3章 内存管理 > 3.2  虚拟内存管理 > 3.2.12  答案与解析 > 一、单项选择题
wangdao-os		二、综合应用题	255	ex	第3章 内存管理 > 3.2  虚拟内存管理 > 3.2.12  答案与解析 > 二、综合应用题
wangdao-os	3.3	3.3  本章疑难点	262	kp	第3章 内存管理 > 3.3  本章疑难点
wangdao-os		第4章 文件管理	263	kp	第4章 文件管理
wangdao-os		【考纲内容】	263	other	第4章 文件管理 > 【考纲内容】
wangdao-os		【复习提示】	263	other	第4章 文件管理 > 【复习提示】
wangdao-os	4.1	4.1  文件系统基础	263	kp	第4章 文件管理 > 4.1  文件系统基础
wangdao-os	4.1.1	4.1.1  文件的基本概念	263	kp	第4章 文件管理 > 4.1  文件系统基础 > 4.1.1  文件的基本概念
wangdao-os		1．文件的定义	264	kp	第4章 文件管理 > 4.1  文件系统基础 > 4.1.1  文件的基本概念 > 1．文件的定义
wangdao-os		2．文件的属性	264	kp	第4章 文件管理 > 4.1  文件系统基础 > 4.1.1  文件的基本概念 > 2．文件的属性
wangdao-os	4.1.2	4.1.2  文件系统结构	265	kp	第4章 文件管理 > 4.1  文件系统基础 > 4.1.2  文件系统结构
wangdao-os	4.1.3	4.1.3  文件的逻辑结构	265	kp	第4章 文件管理 > 4.1  文件系统基础 > 4.1.3  文件的逻辑结构
wangdao-os		1．无结构文件	266	kp	第4章 文件管理 > 4.1  文件系统基础 > 4.1.3  文件的逻辑结构 > 1．无结构文件
wangdao-os		2．有结构文件	266	kp	第4章 文件管理 > 4.1  文件系统基础 > 4.1.3  文件的逻辑结构 > 2．有结构文件
wangdao-os	4.1.4	4.1.4  本节小结	267	kp	第4章 文件管理 > 4.1  文件系统基础 > 4.1.4  本节小结
wangdao-os	4.1.5	4.1.5  本节习题精选	268	ex	第4章 文件管理 > 4.1  文件系统基础 > 4.1.5  本节习题精选
wangdao-os		单项选择题	268	ex	第4章 文件管理 > 4.1  文件系统基础 > 4.1.5  本节习题精选 > 单项选择题
wangdao-os	4.1.6	4.1.6  答案与解析	268	ex	第4章 文件管理 > 4.1  文件系统基础 > 4.1.6  答案与解析
wangdao-os		单项选择题	268	ex	第4章 文件管理 > 4.1  文件系统基础 > 4.1.6  答案与解析 > 单项选择题
wangdao-os	4.2	4.2  目录与文件	269	kp	第4章 文件管理 > 4.2  目录与文件
wangdao-os	4.2.1	4.2.1  目录的基本概念	269	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.1  目录的基本概念
wangdao-os	4.2.2	4.2.2  文件控制块和索引节点	269	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.2  文件控制块和索引节点
wangdao-os		1．文件控制块	269	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.2  文件控制块和索引节点 > 1．文件控制块
wangdao-os		2．索引节点	269	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.2  文件控制块和索引节点 > 2．索引节点
wangdao-os	4.2.3	4.2.3  目录结构	270	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.3  目录结构
wangdao-os		*1．单级目录结构	270	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.3  目录结构 > *1．单级目录结构
wangdao-os		*2．两级目录结构	271	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.3  目录结构 > *2．两级目录结构
wangdao-os		3．树形目录结构	271	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.3  目录结构 > 3．树形目录结构
wangdao-os		*4．无环图目录结构	272	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.3  目录结构 > *4．无环图目录结构
wangdao-os	4.2.4	4.2.4  目录的操作	272	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.4  目录的操作
wangdao-os	4.2.5	*4.2.5  目录实现	273	kp	第4章 文件管理 > 4.2  目录与文件 > *4.2.5  目录实现
wangdao-os		1．线性列表	273	kp	第4章 文件管理 > 4.2  目录与文件 > *4.2.5  目录实现 > 1．线性列表
wangdao-os		2．哈希表	273	kp	第4章 文件管理 > 4.2  目录与文件 > *4.2.5  目录实现 > 2．哈希表
wangdao-os	4.2.6	4.2.6  文件的物理结构	273	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.6  文件的物理结构
wangdao-os		1．连续分配	273	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.6  文件的物理结构 > 1．连续分配
wangdao-os		2．链接分配	274	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.6  文件的物理结构 > 2．链接分配
wangdao-os		3．索引分配	275	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.6  文件的物理结构 > 3．索引分配
wangdao-os	4.2.7	4.2.7  文件的操作	278	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.7  文件的操作
wangdao-os		1．文件的基本操作	278	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.7  文件的操作 > 1．文件的基本操作
wangdao-os		2．文件的打开与关闭	278	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.7  文件的操作 > 2．文件的打开与关闭
wangdao-os	4.2.8	4.2.8  文件共享	280	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.8  文件共享
wangdao-os		1．基于索引节点的共享方式（硬链接）	280	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.8  文件共享 > 1．基于索引节点的共享方式（硬链接）
wangdao-os		2．利用符号链实现文件共享（软链接）	281	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.8  文件共享 > 2．利用符号链实现文件共享（软链接）
wangdao-os	4.2.9	4.2.9  文件保护	281	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.9  文件保护
wangdao-os		1．访问类型	282	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.9  文件保护 > 1．访问类型
wangdao-os		2．访问控制	282	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.9  文件保护 > 2．访问控制
wangdao-os	4.2.10	4.2.10  本节小结	283	kp	第4章 文件管理 > 4.2  目录与文件 > 4.2.10  本节小结
wangdao-os	4.2.11	4.2.11  本节习题精选	283	ex	第4章 文件管理 > 4.2  目录与文件 > 4.2.11  本节习题精选
wangdao-os		一、单项选择题	283	ex	第4章 文件管理 > 4.2  目录与文件 > 4.2.11  本节习题精选 > 一、单项选择题
wangdao-os		二、综合应用题	289	ex	第4章 文件管理 > 4.2  目录与文件 > 4.2.11  本节习题精选 > 二、综合应用题
wangdao-os	4.2.12	4.2.12  答案与解析	294	ex	第4章 文件管理 > 4.2  目录与文件 > 4.2.12  答案与解析
wangdao-os		一、单项选择题	294	ex	第4章 文件管理 > 4.2  目录与文件 > 4.2.12  答案与解析 > 一、单项选择题
wangdao-os		二、综合应用题	301	ex	第4章 文件管理 > 4.2  目录与文件 > 4.2.12  答案与解析 > 二、综合应用题
wangdao-os	4.3	4.3  文件系统	306	kp	第4章 文件管理 > 4.3  文件系统
wangdao-os	4.3.1	4.3.1  文件系统布局	306	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.1  文件系统布局
wangdao-os		1．文件系统在磁盘中的结构	306	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.1  文件系统布局 > 1．文件系统在磁盘中的结构
wangdao-os		2．文件系统在内存中的结构	307	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.1  文件系统布局 > 2．文件系统在内存中的结构
wangdao-os	4.3.2	4.3.2  文件存储空间管理	307	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.2  文件存储空间管理
wangdao-os		1．空闲表法	307	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.2  文件存储空间管理 > 1．空闲表法
wangdao-os		2．空闲链表法	307	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.2  文件存储空间管理 > 2．空闲链表法
wangdao-os		3．位示图法	308	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.2  文件存储空间管理 > 3．位示图法
wangdao-os		4．成组链接法	309	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.2  文件存储空间管理 > 4．成组链接法
wangdao-os	4.3.3	4.3.3  虚拟文件系统	310	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.3  虚拟文件系统
wangdao-os	4.3.4	4.3.4  文件系统挂载	311	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.4  文件系统挂载
wangdao-os	4.3.5	4.3.5  本节小结	312	kp	第4章 文件管理 > 4.3  文件系统 > 4.3.5  本节小结
wangdao-os	4.3.6	4.3.6  本节习题精选	312	ex	第4章 文件管理 > 4.3  文件系统 > 4.3.6  本节习题精选
wangdao-os		一、单项选择题	312	ex	第4章 文件管理 > 4.3  文件系统 > 4.3.6  本节习题精选 > 一、单项选择题
wangdao-os		二、综合应用题	313	ex	第4章 文件管理 > 4.3  文件系统 > 4.3.6  本节习题精选 > 二、综合应用题
wangdao-os	4.3.7	4.3.7  答案与解析	314	ex	第4章 文件管理 > 4.3  文件系统 > 4.3.7  答案与解析
wangdao-os		一、单项选择题	314	ex	第4章 文件管理 > 4.3  文件系统 > 4.3.7  答案与解析 > 一、单项选择题
wangdao-os		二、综合应用题	316	ex	第4章 文件管理 > 4.3  文件系统 > 4.3.7  答案与解析 > 二、综合应用题
wangdao-os	4.4	4.4  本章疑难点	316	kp	第4章 文件管理 > 4.4  本章疑难点
wangdao-os		1．文件的物理分配方式的比较	316	kp	第4章 文件管理 > 4.4  本章疑难点 > 1．文件的物理分配方式的比较
wangdao-os		2．文件打开的过程描述	316	kp	第4章 文件管理 > 4.4  本章疑难点 > 2．文件打开的过程描述
wangdao-os		第5章 输入/输出管理	317	kp	第5章 输入/输出管理
wangdao-os		【考纲内容】	317	other	第5章 输入/输出管理 > 【考纲内容】
wangdao-os		【复习提示】	317	other	第5章 输入/输出管理 > 【复习提示】
wangdao-os	5.1	5.1  I/O管理概述	317	kp	第5章 输入/输出管理 > 5.1  I/O管理概述
wangdao-os	5.1.1	5.1.1  I/O设备	317	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.1  I/O设备
wangdao-os		1．设备的分类	317	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.1  I/O设备 > 1．设备的分类
wangdao-os		2．I/O接口	318	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.1  I/O设备 > 2．I/O接口
wangdao-os		3．I/O接口的类型	319	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.1  I/O设备 > 3．I/O接口的类型
wangdao-os		4．I/O端口	319	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.1  I/O设备 > 4．I/O端口
wangdao-os	5.1.2	5.1.2  I/O控制方式	320	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.2  I/O控制方式
wangdao-os		1．程序直接控制方式	320	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.2  I/O控制方式 > 1．程序直接控制方式
wangdao-os		2．中断驱动方式	320	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.2  I/O控制方式 > 2．中断驱动方式
wangdao-os		3．DMA方式	321	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.2  I/O控制方式 > 3．DMA方式
wangdao-os		*4．通道控制方式	322	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.2  I/O控制方式 > *4．通道控制方式
wangdao-os	5.1.3	5.1.3  I/O软件层次结构	322	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.3  I/O软件层次结构
wangdao-os		1．用户层软件	323	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.3  I/O软件层次结构 > 1．用户层软件
wangdao-os		2．设备独立性软件	323	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.3  I/O软件层次结构 > 2．设备独立性软件
wangdao-os		3．设备驱动程序	323	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.3  I/O软件层次结构 > 3．设备驱动程序
wangdao-os		4．中断处理程序	323	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.3  I/O软件层次结构 > 4．中断处理程序
wangdao-os		5．I/O操作举例	324	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.3  I/O软件层次结构 > 5．I/O操作举例
wangdao-os	5.1.4	5.1.4  应用程序I/O接口	325	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.4  应用程序I/O接口
wangdao-os		1．I/O接口的分类	325	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.4  应用程序I/O接口 > 1．I/O接口的分类
wangdao-os		2．阻塞I/O和非阻塞I/O	326	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.4  应用程序I/O接口 > 2．阻塞I/O和非阻塞I/O
wangdao-os	5.1.5	5.1.5  本节小结	326	kp	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.5  本节小结
wangdao-os	5.1.6	5.1.6  本节习题精选	326	ex	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.6  本节习题精选
wangdao-os		一、单项选择题	326	ex	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.6  本节习题精选 > 一、单项选择题
wangdao-os		二、综合应用题	329	ex	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.6  本节习题精选 > 二、综合应用题
wangdao-os	5.1.7	5.1.7  答案与解析	329	ex	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.7  答案与解析
wangdao-os		一、单项选择题	329	ex	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.7  答案与解析 > 一、单项选择题
wangdao-os		二、综合应用题	331	ex	第5章 输入/输出管理 > 5.1  I/O管理概述 > 5.1.7  答案与解析 > 二、综合应用题
wangdao-os	5.2	5.2  设备独立性软件	332	kp	第5章 输入/输出管理 > 5.2  设备独立性软件
wangdao-os	5.2.1	5.2.1  设备独立性软件	332	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.1  设备独立性软件
wangdao-os	5.2.2	5.2.2  高速缓存与缓冲区	332	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.2  高速缓存与缓冲区
wangdao-os		1．磁盘高速缓存（Disk Cache）	332	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.2  高速缓存与缓冲区 > 1．磁盘高速缓存（Disk Cache）
wangdao-os		2．缓冲区（Buffer）	333	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.2  高速缓存与缓冲区 > 2．缓冲区（Buffer）
wangdao-os		3．高速缓存与缓冲区的对比	335	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.2  高速缓存与缓冲区 > 3．高速缓存与缓冲区的对比
wangdao-os	5.2.3	5.2.3  设备分配与回收	336	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.3  设备分配与回收
wangdao-os		1．设备分配概述	336	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.3  设备分配与回收 > 1．设备分配概述
wangdao-os		2．设备分配的数据结构	336	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.3  设备分配与回收 > 2．设备分配的数据结构
wangdao-os		3．设备分配时应考虑的因素	337	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.3  设备分配与回收 > 3．设备分配时应考虑的因素
wangdao-os		4．设备分配的步骤	337	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.3  设备分配与回收 > 4．设备分配的步骤
wangdao-os		5．逻辑设备名到物理设备名的映射	337	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.3  设备分配与回收 > 5．逻辑设备名到物理设备名的映射
wangdao-os	5.2.4	5.2.4  SPOOLing技术（假脱机技术）	338	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.4  SPOOLing技术（假脱机技术）
wangdao-os	5.2.5	5.2.5  设备驱动程序接口	339	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.5  设备驱动程序接口
wangdao-os	5.2.6	5.2.6  I/O操作举例	340	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.6  I/O操作举例
wangdao-os	5.2.7	5.2.7  本节小结	341	kp	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.7  本节小结
wangdao-os	5.2.8	5.2.8  本节习题精选	341	ex	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.8  本节习题精选
wangdao-os		一、单项选择题	341	ex	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.8  本节习题精选 > 一、单项选择题
wangdao-os		二、综合应用题	345	ex	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.8  本节习题精选 > 二、综合应用题
wangdao-os	5.2.9	5.2.9  答案与解析	346	ex	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.9  答案与解析
wangdao-os		一、单项选择题	346	ex	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.9  答案与解析 > 一、单项选择题
wangdao-os		二、综合应用题	351	ex	第5章 输入/输出管理 > 5.2  设备独立性软件 > 5.2.9  答案与解析 > 二、综合应用题
wangdao-os	5.3	5.3  磁盘和固态硬盘	352	kp	第5章 输入/输出管理 > 5.3  磁盘和固态硬盘
wangdao-os	5.3.1	5.3.1  磁盘	352	kp	第5章 输入/输出管理 > 5.3  磁盘和固态硬盘 > 5.3.1  磁盘
wangdao-os	5.3.2	5.3.2  磁盘的管理	353	kp	第5章 输入/输出管理 > 5.3  磁盘和固态硬盘 > 5.3.2  磁盘的管理
wangdao-os		1．磁盘初始化	353	kp	第5章 输入/输出管理 > 5.3  磁盘和固态硬盘 > 5.3.2  磁盘的管理 > 1．磁盘初始化
wangdao-os		2．分区	353	kp	第5章 输入/输出管理 > 5.3  磁盘和固态硬盘 > 5.3.2  磁盘的管理 > 2．分区
